상호명	위도	경도	업종소분류	행정동	주소
궁극의교육	37.1689272742604	127.118955951416	입시·교과학원	동탄7동	경기도 화성시 동탄순환대로12길 4
강원희국어학원동탄나루학원	37.1936353440033	127.073041244066	입시·교과학원	동탄2동	경기도 화성시 동탄솔빛로 51
요가연	37.1933903416549	127.1000611062	요가/필라테스 학원	동탄4동	경기도 화성시 동탄대로 446
파라곤	37.2007586587578	127.091757880519	직원 훈련기관	동탄6동	경기도 화성시 동탄기흥로 447-54
사람과교육협동조합	37.2188698369722	127.079172202899	입시·교과학원	동탄1동	경기도 화성시 삼성전자로 16
모두의러닝교육원	37.1687295946038	127.109013588057	기타 교육지원 서비스업	동탄7동	경기도 화성시 동탄대로6길 19
고수의운전면허동탄센트럴파크	37.2088147361485	127.06315361983	운전학원	동탄1동	경기도 화성시 동탄지성로 112
토모잉글리시	37.1835347980628	127.108066364397	기타 교육지원 서비스업	동탄6동	경기도 화성시 동탄신리천로 270
슈팅업치어리딩	37.1933903416549	127.1000611062	요가/필라테스 학원	동탄4동	경기도 화성시 동탄대로 446
런위드유	37.1826991053668	127.124124039646	요가/필라테스 학원	동탄9동	경기도 화성시 동탄신리천로 411
포인트골프아카데미	37.1800276688054	127.088816179248	기타 기술/직업 훈련학원	동탄6동	경기도 화성시 동탄기흥로257번나길 40-12
플레이뮤직센터	37.1599157430878	127.100534841333	기타 교육지원 서비스업	동탄8동	경기도 화성시 동탄장지천3길 7-32
스파르타조소아카데미	37.2070339676268	127.073065420224	입시·교과학원	동탄1동	경기도 화성시 동탄반석로 208
에이스아카데미	37.2017006697442	127.071550862588	기타 교육지원 서비스업	동탄1동	경기도 화성시 메타폴리스로 38
엘런공방	37.2020218609491	127.061154169763	기타 기술/직업 훈련학원	동탄1동	경기도 화성시 동탄공원로1길 8-23
라크몽요가	37.1668949315283	127.10514907048	요가/필라테스 학원	동탄7동	경기도 화성시 동탄대로5길 21
이지언어사회성연구소	37.1707315292232	127.107271210076	기타 교육지원 서비스업	동탄7동	경기도 화성시 동탄대로 182
홈스테이징	37.2110777858596	127.100287239754	기타 기술/직업 훈련학원	동탄5동	경기도 화성시 동탄대로 646-4
아씨씨영어학원	37.2096456709935	127.05934657855	입시·교과학원	동탄3동	경기도 화성시 동탄지성로 145
코지앤핏	37.1981503571704	127.097105016007	태권도/무술학원	동탄6동	경기도 화성시 동탄오산로 82
감동음악학원	37.1645058730679	127.096014891498	음악학원	동탄8동	경기도 화성시 동탄순환대로 22
크리아트1동탄푸른원미술교습소	37.2004654542708	127.056286814227	미술학원	동탄3동	경기도 화성시 10용사로 349-13
이루다수학학원	37.1996101698556	127.071650265372	입시·교과학원	동탄1동	경기도 화성시 동탄반석로 120
너의피아노	37.1711532627029	127.118576608735	음악학원	동탄7동	경기도 화성시 동탄순환대로 263
용쌤수학교습소	37.2057009245033	127.072230532699	입시·교과학원	동탄1동	경기도 화성시 동탄중심상가2길 2
르씨엘골프아카데미	37.1974801470596	127.090041833871	입시·교과학원	동탄6동	경기도 화성시 동탄감배산로 124-6
리딩영재독서논술학원	37.2004663181368	127.071403263949	입시·교과학원	동탄1동	경기도 화성시 동탄반석로 130
더위대한국어학원	37.1829614445903	127.123133455617	입시·교과학원	동탄9동	경기도 화성시 동탄순환대로 400
다원수학학원	37.201696223417	127.102189757506	입시·교과학원	동탄4동	경기도 화성시 동탄대로시범길 261
새명문음악학원	37.1927522363665	127.073164286102	음악학원	동탄2동	경기도 화성시 동탄중앙로 68
목동에이블수학학원	37.1828258647184	127.123538649343	입시·교과학원	동탄9동	경기도 화성시 동탄신리천로 407
루체음악학원	37.2133957573398	127.055811978398	음악학원	동탄3동	경기도 화성시 동탄원천로 315-34
놀작톰앤제리미술교습소	37.175493176726	127.10267243471	미술학원	동탄7동	경기도 화성시 동탄대로9길 20
윤담바리스타학원	37.1921609176903	127.067475958243	기타 기술/직업 훈련학원	동탄2동	경기도 화성시 10용사3길 33
스터디온에듀	37.1721191228863	127.107306951298	입시·교과학원	동탄7동	경기도 화성시 동탄대로 198
대치코어교육컨설팅진학지도교습소	37.2003333883345	127.114499578025	입시·교과학원	동탄4동	경기도 화성시 동탄대로시범길 148-20
성균관쑥쑥한자교습소	37.2070339676268	127.073065420224	기타 기술/직업 훈련학원	동탄1동	경기도 화성시 동탄반석로 208
한율하연과학교습소	37.1830137402247	127.124822768895	입시·교과학원	동탄9동	경기도 화성시 동탄순환대로20길 118
라운드테이블채재준국어학원동탄캠퍼스학원	37.2005593994979	127.113722694451	입시·교과학원	동탄4동	경기도 화성시 동탄대로시범길 148-54
더유지나영어	37.2003333883345	127.114499578025	입시·교과학원	동탄4동	경기도 화성시 동탄대로시범길 148-20
태미태잉글리쉬학원	37.1677580475961	127.10726700722	입시·교과학원	동탄7동	경기도 화성시 동탄순환대로 127-23
에스큐에스실험과학교습소	37.1705911945889	127.112844553486	입시·교과학원	동탄7동	경기도 화성시 동탄대로8길 58
코어뷰티	37.20687003745	127.110251257141	그 외 기타 교육기관	동탄5동	경기도 화성시 동탄순환대로 697
헷지에듀	37.2017006697442	127.071550862588	기타 교육지원 서비스업	동탄1동	경기도 화성시 메타폴리스로 38
대치코어에듀	37.2003333883345	127.114499578025	입시·교과학원	동탄4동	경기도 화성시 동탄대로시범길 148-20
함수	37.1945807348397	127.074191005763	전문자격/고시학원	동탄2동	경기도 화성시 동탄솔빛로 65
하이잭영어수학학원	37.2004663181368	127.071403263949	입시·교과학원	동탄1동	경기도 화성시 동탄반석로 130
연세CMI수학전문학원	37.2059593466995	127.110925828316	입시·교과학원	동탄5동	경기도 화성시 동탄순환대로 685
생각하는문해력학원	37.2005021423807	127.071763749689	입시·교과학원	동탄1동	경기도 화성시 동탄중심상가1길 5
치동필영어	37.2087710573399	127.089063896445	입시·교과학원	동탄5동	경기도 화성시 동탄순환대로 881-10
수능송성식학원	37.2076184728638	127.109644026253	입시·교과학원	동탄5동	경기도 화성시 동탄순환대로 707
에이코어영어학원	37.1618173422017	127.110253341016	입시·교과학원	동탄8동	경기도 화성시 동탄대로4길 39
강한영어교습소	37.1677580475961	127.10726700722	입시·교과학원	동탄7동	경기도 화성시 동탄순환대로 127-23
에니쉬무용학원	37.1645055439896	127.096420207122	기타 예술/스포츠 교육기관	동탄8동	경기도 화성시 동탄순환대로 26
다원멜로디음악학원	37.2102288635805	127.112475460459	음악학원	동탄5동	경기도 화성시 동탄대로24길 117
리듀입시영어학원	37.1673976356699	127.107255238632	입시·교과학원	동탄7동	경기도 화성시 동탄순환대로 127-19
동탄강한수학학원	37.1832947286127	127.123235350719	입시·교과학원	동탄9동	경기도 화성시 동탄순환대로 406
창조의뜰미술학원	37.2004663181368	127.071403263949	미술학원	동탄1동	경기도 화성시 동탄반석로 130
삼공삼공영어동탄화남러닝센터영어교습소	37.1645055439896	127.096420207122	입시·교과학원	동탄8동	경기도 화성시 동탄순환대로 26
꿀비논술교습소	37.2065393930474	127.071420250201	입시·교과학원	동탄1동	경기도 화성시 동탄지성로 42
이알씨영어독서클럽동탄역시범영어교습소	37.1963551139173	127.099693323166	입시·교과학원	동탄4동	경기도 화성시 동탄대로시범길 20
제이투영수학원	37.2091223596818	127.060731813761	입시·교과학원	동탄3동	경기도 화성시 동탄지성로 133
마음숲음악학원	37.2072041226491	127.05874761515	음악학원	동탄3동	경기도 화성시 동탄숲속로 101
플라즈마수학학원	37.2065273868067	127.110521119089	입시·교과학원	동탄5동	경기도 화성시 동탄순환대로 693
미래엔영어동탄호수영어교습소	37.1681958263173	127.111320982978	입시·교과학원	동탄7동	경기도 화성시 동탄대로6길 50
리틀홍익아뜰리에미술교습소	37.2084208208956	127.074294675183	미술학원	동탄1동	경기도 화성시 동탄반석로 230
제이드영어학원	37.1994204530422	127.055824215753	입시·교과학원	동탄3동	경기도 화성시 10용사로 343-2
딱풀리는수학교습소	37.1735624421453	127.132419060339	입시·교과학원	동탄9동	경기도 화성시 동탄신리천로4길 48
대한검도회도의검도관	37.1660820641811	127.107287156603	태권도/무술학원	동탄7동	경기도 화성시 동탄순환대로 127-5
신명문음악학원	37.1927522363665	127.073164286102	음악학원	동탄2동	경기도 화성시 동탄중앙로 68
더나은국어전문학원	37.2000457793088	127.11374445204	입시·교과학원	동탄4동	경기도 화성시 동탄대로시범길 148-14
리미트수학학원	37.1829614445903	127.123133455617	입시·교과학원	동탄9동	경기도 화성시 동탄순환대로 400
한국인사노무관리협회	37.2144744620041	127.100618455281	그 외 기타 교육기관	동탄5동	경기도 화성시 동탄대로 683
위드유피아노음악학원	37.1687208426622	127.108732090411	음악학원	동탄7동	경기도 화성시 동탄대로6길 17
바른소리국어2관학원	37.1937878935846	127.074055072466	입시·교과학원	동탄2동	경기도 화성시 동탄솔빛로 58
아트버니미술교습소	37.1615645044454	127.100739674974	미술학원	동탄8동	경기도 화성시 동탄대로1길 32
더배움수학학원	37.1660820641811	127.107287156603	입시·교과학원	동탄7동	경기도 화성시 동탄순환대로 127-5
아이티씨동탄능동센터학원	37.199591477102	127.056196053378	입시·교과학원	동탄3동	경기도 화성시 10용사로 349-5
혜담논술교습소	37.2070339676268	127.073065420224	입시·교과학원	동탄1동	경기도 화성시 동탄반석로 208
소리정원음악학원	37.2094201420462	127.05987587813	음악학원	동탄3동	경기도 화성시 동탄지성로 141
이화루바토음악학원	37.2000067072824	127.0715267356	음악학원	동탄1동	경기도 화성시 동탄반석로 124
쿼드잉글리쉬학원	37.187769219118	127.086798042657	입시·교과학원	동탄6동	경기도 화성시 동탄기흥로353번길 99-7
발레스튜디오톡톡입시학원	37.1711532627029	127.118576608735	기타 예술/스포츠 교육기관	동탄7동	경기도 화성시 동탄순환대로 263
호반수학교습소	37.1979525972994	127.10701685706	입시·교과학원	동탄4동	경기도 화성시 동탄대로시범길 122
이서수학	37.2091023559886	127.064483177139	입시·교과학원	동탄1동	경기도 화성시 동탄반송2길 21-7
플래뮤동탄호수미술학원	37.1677580475961	127.10726700722	미술학원	동탄7동	경기도 화성시 동탄순환대로 127-23
그리는숲미술학원	37.1681987972714	127.108112079581	미술학원	동탄7동	경기도 화성시 동탄대로6길 20
리더스잉글리시영어교습소	37.1999346053568	127.116875687442	입시·교과학원	동탄4동	경기도 화성시 동탄청계로 303-13
매스원수학학원	37.2080154233498	127.109115134348	입시·교과학원	동탄5동	경기도 화성시 동탄순환대로 715
놀작스윗아트미술학원	37.1828258647184	127.123538649343	미술학원	동탄9동	경기도 화성시 동탄신리천로 407
애니그린미술학원	37.2070242075293	127.074270775874	미술학원	동탄1동	경기도 화성시 동탄원천로 157
코딩하루코딩교습소	37.1831133769536	127.124327425213	컴퓨터 학원	동탄9동	경기도 화성시 동탄순환대로18길 16
라엘피아노음악교습소	37.1730600758193	127.102961903706	음악학원	동탄7동	경기도 화성시 동탄대로9길 19
매쓰플랜수학학원산척지점	37.1711532627029	127.118576608735	입시·교과학원	동탄7동	경기도 화성시 동탄순환대로 263
아이리스영어학원	37.2073669793915	127.073674059106	입시·교과학원	동탄1동	경기도 화성시 동탄원천로 163
봄날에듀	37.205529470063	127.072647169562	그 외 기타 교육기관	동탄1동	경기도 화성시 동탄중심상가2길 8
비상잉글리시아이영어교습소	37.2102288635805	127.112475460459	입시·교과학원	동탄5동	경기도 화성시 동탄대로24길 117
와이비엠램클래스민쌤영어교습소	37.170572732987	127.113306172804	입시·교과학원	동탄7동	경기도 화성시 동탄대로8길 60
경희대너울태권도장	37.1828258647184	127.123538649343	태권도/무술학원	동탄9동	경기도 화성시 동탄신리천로 407
아소비공부방	37.1599747599627	127.114911520622	입시·교과학원	동탄8동	경기도 화성시 동탄대로4라길 11
동탄산척자라다남아미술학원	37.1670011611248	127.1072659375	미술학원	동탄7동	경기도 화성시 동탄순환대로 127-17
이지잉글리시호수2관어학원	37.1721191228863	127.107306951298	입시·교과학원	동탄7동	경기도 화성시 동탄대로 198
차이홍동탄목동중국어교습소	37.1829614445903	127.123133455617	입시·교과학원	동탄9동	경기도 화성시 동탄순환대로 400
트리플국어영어수학학원	37.1670011611248	127.1072659375	입시·교과학원	동탄7동	경기도 화성시 동탄순환대로 127-17
수학은별거다	37.2025983937632	127.061424981385	입시·교과학원	동탄1동	경기도 화성시 동탄공원로1길 16-28
제이엠씨태권줄넘기	37.2171337506831	127.058631381561	태권도/무술학원	동탄3동	경기도 화성시 동탄원천로 338
아하아뜰리에미술교습소	37.1958685641359	127.075262292371	미술학원	동탄2동	경기도 화성시 동탄반석로 70
브리즈짐	37.1687376477149	127.110049464923	입시·교과학원	동탄7동	경기도 화성시 동탄대로6길 29
제스에듀케이션	37.2014844107036	127.07156192273	입시·교과학원	동탄1동	경기도 화성시 동탄중심상가1길 36
공감삼육오협동조합	37.2017613707588	127.099756754452	그 외 기타 교육기관	동탄4동	경기도 화성시 동탄대로시범길 276
메타프리즘학원	37.1941125810789	127.073559809861	입시·교과학원	동탄2동	경기도 화성시 동탄솔빛로 57
메디컬스트레칭아카데미	37.1670131315992	127.131191645023	요가/필라테스 학원	동탄7동	경기도 화성시 동탄순환대로12길 85
지유1325	37.2102289723288	127.091408848304	직원 훈련기관	동탄5동	경기도 화성시 동탄첨단산업1로 14
리듬바레	37.1831133769536	127.124327425213	요가/필라테스 학원	동탄9동	경기도 화성시 동탄순환대로18길 16
코스앤펀	37.1835347980628	127.108066364397	교육컨설팅업	동탄6동	경기도 화성시 동탄신리천로 270
케이에스씨씨줄넘기	37.1997242445677	127.119995492543	요가/필라테스 학원	동탄4동	경기도 화성시 동탄순환대로22길 46
선율피아노음악교습소	37.197717873204	127.071794905193	음악학원	동탄2동	경기도 화성시 동탄반석로 99
이펙트영어학원	37.1665506232257	127.107276559848	입시·교과학원	동탄7동	경기도 화성시 동탄순환대로 127-9
햇살음악학원	37.1660820641811	127.107287156603	음악학원	동탄7동	경기도 화성시 동탄순환대로 127-5
동탄로고스국어논술학원	37.2004771637232	127.114905303415	입시·교과학원	동탄4동	경기도 화성시 동탄대로시범길 148-22
더나은영어학원	37.1828258647184	127.123538649343	입시·교과학원	동탄9동	경기도 화성시 동탄신리천로 407
제이일본어[]	37.205529470063	127.072647169562	외국어학원	동탄1동	경기도 화성시 동탄중심상가2길 8
곰수학호수관학원	37.1677580475961	127.10726700722	입시·교과학원	동탄7동	경기도 화성시 동탄순환대로 127-23
승민	37.2128705383171	127.100683921129	입시·교과학원	동탄5동	경기도 화성시 동탄대로 676
263비버랑토리랑초등전문동탄목동학원	37.1828258647184	127.123538649343	입시·교과학원	동탄9동	경기도 화성시 동탄신리천로 407
프라임영어2관학원	37.2011730547456	127.091871024359	입시·교과학원	동탄6동	경기도 화성시 동탄기흥로 447-16
김기훈	37.2003479281212	127.073453218982	입시·교과학원	동탄1동	경기도 화성시 동탄중심상가1길 18
이라랭귀지남영어성장학원	37.1705911945889	127.112844553486	외국어학원	동탄7동	경기도 화성시 동탄대로8길 58
토브실용음악학원	37.2019410727403	127.089089663876	음악학원	동탄6동	경기도 화성시 동탄광역환승로 63
한국파워점핑줄넘기동탄	37.1831133769536	127.124327425213	태권도/무술학원	동탄9동	경기도 화성시 동탄순환대로18길 16
제이브릿지영어학원	37.2028900160628	127.071619572138	입시·교과학원	동탄1동	경기도 화성시 동탄반석로 160
글란츠음악학원	37.2014112473267	127.108542414378	음악학원	동탄4동	경기도 화성시 동탄대로시범길 193
중고등영어수학로드학원	37.1705911945889	127.112844553486	입시·교과학원	동탄7동	경기도 화성시 동탄대로8길 58
동탄한마음태권도장	37.206906959799	127.058375637243	태권도/무술학원	동탄3동	경기도 화성시 동탄숲속로 98
디엠씨에듀	37.168703726545	127.107741238643	입시·교과학원	동탄7동	경기도 화성시 동탄대로6길 9
평생학습온	37.2017004856618	127.071854998593	기타 교육지원 서비스업	동탄1동	경기도 화성시 메타폴리스로 42
윤관매쓰	37.1742946459943	127.112726198441	입시·교과학원	동탄7동	경기도 화성시 동탄산척로2나길 16-4
엠베스트SE서연동탄캠퍼스학원	37.1617893635397	127.111266554097	입시·교과학원	동탄8동	경기도 화성시 동탄대로4길 47
링키영어동탄역반도점영어교습소	37.2028863232401	127.090217222634	외국어학원	동탄6동	경기도 화성시 동탄광역환승로 73
그린아트스콜레동탄푸른미술학원	37.1994204530422	127.055824215753	미술학원	동탄3동	경기도 화성시 10용사로 343-2
프랑세즈음악학원	37.1994204530422	127.055824215753	음악학원	동탄3동	경기도 화성시 10용사로 343-2
블랙매쓰2관수학학원	37.1673976356699	127.107255238632	입시·교과학원	동탄7동	경기도 화성시 동탄순환대로 127-19
태웅회관청계카림점	37.1990191644781	127.113134661046	태권도/무술학원	동탄4동	경기도 화성시 동탄대로시범길 134
리버스수학학원	37.1942926303653	127.073819038187	입시·교과학원	동탄2동	경기도 화성시 동탄솔빛로 61
위즐리영어학원	37.1828258647184	127.123538649343	입시·교과학원	동탄9동	경기도 화성시 동탄신리천로 407
책나무동탄솔빛나루독서논술학원	37.1927522363665	127.073164286102	입시·교과학원	동탄2동	경기도 화성시 동탄중앙로 68
세인트복싱	37.1994204530422	127.055824215753	태권도/무술학원	동탄3동	경기도 화성시 10용사로 343-2
에스더블유수학교습소	37.201696223417	127.102189757506	입시·교과학원	동탄4동	경기도 화성시 동탄대로시범길 261
유노점프음악줄넘기	37.2073669793915	127.073674059106	요가/필라테스 학원	동탄1동	경기도 화성시 동탄원천로 163
충효예무술관	37.1994204530422	127.055824215753	태권도/무술학원	동탄3동	경기도 화성시 10용사로 343-2
벨리&라인칼라댄스아카데미	37.2010698659458	127.071662909266	레크리에이션 교육기관	동탄1동	경기도 화성시 동탄중심상가1길 35
로잔발레학원	37.2066556791621	127.072817224663	레크리에이션 교육기관	동탄1동	경기도 화성시 동탄반석로 204
제이씨에이국어매일문해력센터학원	37.1826991053668	127.124124039646	입시·교과학원	동탄9동	경기도 화성시 동탄신리천로 411
잉글리시아이청계초점영어교습소	37.1995892299383	127.100474791204	입시·교과학원	동탄4동	경기도 화성시 동탄대로시범길 19
조프로바둑교습소	37.1901207531445	127.126985618368	입시·교과학원	동탄9동	경기도 화성시 동탄순환대로20길 31
푸른멀티음악교습소	37.2005931135241	127.053009044454	음악학원	동탄3동	경기도 화성시 여울로 13
라바스키	37.2000079188379	127.051904758098	입시·교과학원	동탄3동	경기도 화성시 여울로1길 3-13
희망찬드림태권도장	37.199591477102	127.056196053378	태권도/무술학원	동탄3동	경기도 화성시 10용사로 349-5
디얼유잉글리쉬	37.2119410487486	127.10232749618	그 외 기타 교육기관	동탄5동	경기도 화성시 동탄영천로 105
큰샘매릭스해법수학교습소	37.1997242445677	127.119995492543	입시·교과학원	동탄4동	경기도 화성시 동탄순환대로22길 46
강원희국어학원동탄영천관학원	37.2076184728638	127.109644026253	입시·교과학원	동탄5동	경기도 화성시 동탄순환대로 707
스카이큐브	37.2010417304719	127.073465155465	기타 교육지원 서비스업	동탄1동	경기도 화성시 노작로 147
필라테스포브	37.2028900160628	127.071619572138	요가/필라테스 학원	동탄1동	경기도 화성시 동탄반석로 160
동탄파크자이푸른미술관미술교습소	37.2102288635805	127.112475460459	미술학원	동탄5동	경기도 화성시 동탄대로24길 117
아이비공부방	37.1803700158622	127.110325343387	입시·교과학원	동탄6동	경기도 화성시 동탄대로12길 64
이언어학원	37.2072410978421	127.073245861935	입시·교과학원	동탄1동	경기도 화성시 동탄반석로 212
더이쌤수학학원	37.200841075648	127.090034561693	입시·교과학원	동탄6동	경기도 화성시 동탄기흥로 447-32
메디앤컬필라테스	37.1973564757119	127.098264155683	요가/필라테스 학원	동탄6동	경기도 화성시 동탄대로 489
미소유사고력수학학원	37.2092306412378	127.060427734122	입시·교과학원	동탄3동	경기도 화성시 동탄지성로 135
에스제이수학교습소	37.2070339676268	127.073065420224	입시·교과학원	동탄1동	경기도 화성시 동탄반석로 208
호수방교레몬민트미술학원	37.1758001283301	127.101985962375	미술학원	동탄7동	경기도 화성시 동탄산척로1길 35
씨드풋볼	37.2128705383171	127.100683921129	입시·교과학원	동탄5동	경기도 화성시 동탄대로 676
에이치뷰티아카데미학원	37.1665506232257	127.107276559848	기타 기술/직업 훈련학원	동탄7동	경기도 화성시 동탄순환대로 127-9
숲;그리다작업실미술교습소	37.1627251535026	127.112652722871	미술학원	동탄8동	경기도 화성시 동탄순환대로8길 27
요가카말라	37.2022224289921	127.097932531927	요가/필라테스 학원	동탄6동	경기도 화성시 동탄대로 537
씨케이에이영어학원	37.2007211334138	127.114196031541	입시·교과학원	동탄4동	경기도 화성시 동탄대로시범길 148-58
필즈더클래식동탄호수센터수학학원	37.1687823003372	127.119755142362	입시·교과학원	동탄7동	경기도 화성시 동탄순환대로12길 12
능동씨앤씨미술학원	37.2091223596818	127.060731813761	미술학원	동탄3동	경기도 화성시 동탄지성로 133
피앤에스음악학원	37.2017613707588	127.099756754452	음악학원	동탄4동	경기도 화성시 동탄대로시범길 276
하음필라테스	37.211760370641	127.102868010383	요가/필라테스 학원	동탄5동	경기도 화성시 동탄영천로 101
원필라테스동탄	37.1707315292232	127.107271210076	요가/필라테스 학원	동탄7동	경기도 화성시 동탄대로 182
동탄블레스영어수학학원	37.2044468208134	127.109594379173	입시·교과학원	동탄5동	경기도 화성시 동탄순환대로25길 24
뮤즈커브	37.2017004856618	127.071854998593	입시·교과학원	동탄1동	경기도 화성시 메타폴리스로 42
대치동호랑이영어학원	37.2010488035298	127.089392748746	입시·교과학원	동탄6동	경기도 화성시 동탄광역환승로 62
백담영어학원	37.2060882385501	127.072456200919	입시·교과학원	동탄1동	경기도 화성시 동탄반석로 196
유진피아노교습소	37.209443181966	127.067311096131	음악학원	동탄1동	경기도 화성시 동탄시범한빛길 31
아이크미제2동탄교육센터	37.1817453275707	127.122838686866	기타 교육지원 서비스업	동탄9동	경기도 화성시 왕배산길 7
서밋수학교습소	37.2161337421057	127.058315147083	입시·교과학원	동탄3동	경기도 화성시 동탄원천로 315-18
제로원매쓰수학학원	37.1942926303653	127.073819038187	입시·교과학원	동탄2동	경기도 화성시 동탄솔빛로 61
믹스짐	37.2078810778716	127.097872252436	요가/필라테스 학원	동탄5동	경기도 화성시 동탄대로21길 10
미술통	37.2028153355632	127.110222830308	미술학원	동탄4동	경기도 화성시 동탄대로시범길 168
살빠지는지은PT	37.2071868872848	127.098333225712	요가/필라테스 학원	동탄5동	경기도 화성시 동탄대로 599
소솜화실	37.1956134808696	127.079530867056	기타 예술/스포츠 교육기관	동탄2동	경기도 화성시 노작로3길 18-1
와이이피이언에스어학원	37.1937878935846	127.074055072466	입시·교과학원	동탄2동	경기도 화성시 동탄솔빛로 58
숨비소리이솔태권도	37.1627251535026	127.112652722871	태권도/무술학원	동탄8동	경기도 화성시 동탄순환대로8길 27
리드인동탄카림2차학원	37.2019410727403	127.089089663876	입시·교과학원	동탄6동	경기도 화성시 동탄광역환승로 63
제임스리딩동탄영천영어학원	37.2075903933455	127.110770503133	외국어학원	동탄5동	경기도 화성시 동탄순환대로 704
책나무한마음초점독서논술학원	37.2101321135324	127.059594801757	입시·교과학원	동탄3동	경기도 화성시 동탄지성로 148
위키드보이스	37.1974801470596	127.090041833871	기타 예술/스포츠 교육기관	동탄6동	경기도 화성시 동탄감배산로 124-6
오늘국어논술	37.1898955928373	127.073657082131	입시·교과학원	동탄2동	경기도 화성시 탄요1길 28-2
현민교육학원	37.2067878574416	127.111411438328	입시·교과학원	동탄5동	경기도 화성시 동탄순환대로 692
이루다국어논술학원	37.2022183453489	127.102753680261	입시·교과학원	동탄4동	경기도 화성시 동탄대로시범길 253
청림파머스영어학원	37.1751055303397	127.112794965236	입시·교과학원	동탄7동	경기도 화성시 동탄대로10나길 7
제이에스풋볼클럽	37.20967097794	127.101659767165	요가/필라테스 학원	동탄5동	경기도 화성시 동탄순환대로 788
예리엘잉글리쉬	37.2045112000909	127.072781370213	교육컨설팅업	동탄1동	경기도 화성시 동탄지성로 11
이그나이트영어학원	37.1617888124473	127.111851988761	입시·교과학원	동탄8동	경기도 화성시 동탄대로4길 53
영어정복자아이위너영어교습소	37.1831133769536	127.124327425213	입시·교과학원	동탄9동	경기도 화성시 동탄순환대로18길 16
니로다요가	37.2014844107036	127.07156192273	요가/필라테스 학원	동탄1동	경기도 화성시 동탄중심상가1길 36
홀츠뮤직음악교습소	37.1933903416549	127.1000611062	음악학원	동탄4동	경기도 화성시 동탄대로 446
그로스컴퍼니	37.205529470063	127.072647169562	직원 훈련기관	동탄1동	경기도 화성시 동탄중심상가2길 8
수학의문수학교습소	37.1887979511927	127.070964305745	입시·교과학원	동탄2동	경기도 화성시 금반1길 6
강지만골프아카데미	37.2023223812712	127.071573978229	입시·교과학원	동탄1동	경기도 화성시 동탄반석로 156
동탄이강에듀학원	37.1794422111601	127.119332788824	입시·교과학원	동탄7동	경기도 화성시 동탄신리천로1길 73
오월미술학원	37.2075071893787	127.06504507818	미술학원	동탄1동	경기도 화성시 동탄지성로 92
나우스터디보습학원	37.1829614445903	127.123133455617	입시·교과학원	동탄9동	경기도 화성시 동탄순환대로 400
장한솔	37.180837931129	127.076914035757	입시·교과학원	동탄6동	경기도 화성시 금곡로 231-37
더모짜르테움음악학원	37.1993481878318	127.056207136985	음악학원	동탄3동	경기도 화성시 10용사로 349-3
리즈랭귀지	37.225379562407	127.072688741051	외국어학원	동탄1동	경기도 화성시 삼성1로5길 6
희원국어청계학원	37.199919977816	127.11338381417	입시·교과학원	동탄4동	경기도 화성시 동탄대로시범길 142
연세리딩오션독서토론논술교습소	37.2070339676268	127.073065420224	입시·교과학원	동탄1동	경기도 화성시 동탄반석로 208
잉글리시아이신동세레나점영어교습소	37.1891567010027	127.142751410844	입시·교과학원	동탄9동	경기도 화성시 동탄신리천로5길 90
연음	37.199919977816	127.11338381417	음악학원	동탄4동	경기도 화성시 동탄대로시범길 142
액팅코드연기학원	37.2069435208637	127.073617322046	기타 예술/스포츠 교육기관	동탄1동	경기도 화성시 동탄중심상가2길 26-31
책나무산척독서학원	37.1711532627029	127.118576608735	입시·교과학원	동탄7동	경기도 화성시 동탄순환대로 263
비비무용학원	37.2015367212297	127.10927477195	기타 예술/스포츠 교육기관	동탄4동	경기도 화성시 동탄대로시범길 185
제이씨에이에듀테크	37.1832947286127	127.123235350719	입시·교과학원	동탄9동	경기도 화성시 동탄순환대로 406
매일바레&플라잉	37.2083012575052	127.062927886237	요가/필라테스 학원	동탄1동	경기도 화성시 동탄지성로 109
던어스아트스튜디오미술교습소	37.1757309838182	127.126927749749	미술학원	동탄9동	경기도 화성시 동탄신리천로2길 66
더잼수학	37.1622446104217	127.115748081228	입시·교과학원	동탄8동	경기도 화성시 동탄대로4길 95
파이드로스고등관수학학원	37.1974801470596	127.090041833871	입시·교과학원	동탄6동	경기도 화성시 동탄감배산로 124-6
미래수사고력수학학원	37.1617888124473	127.111851988761	입시·교과학원	동탄8동	경기도 화성시 동탄대로4길 53
단묘오피셜	37.2119410487486	127.10232749618	기타 기술/직업 훈련학원	동탄5동	경기도 화성시 동탄영천로 105
알티오라어학원동탄2캠퍼스학원	37.1838874436555	127.106704206669	기타 기술/직업 훈련학원	동탄6동	경기도 화성시 동탄신리천로 258
하비투스2관학원	37.2000067072824	127.0715267356	입시·교과학원	동탄1동	경기도 화성시 동탄반석로 124
한국세밀화작가협회	37.2127946564048	127.094352356422	교육컨설팅업	동탄5동	경기도 화성시 동탄기흥로 590
더나음수학학원	37.187769219118	127.086798042657	입시·교과학원	동탄6동	경기도 화성시 동탄기흥로353번길 99-7
엠플러스실용음악학원	37.2075903933455	127.110770503133	음악학원	동탄5동	경기도 화성시 동탄순환대로 704
한수위국어학원	37.194210985029	127.074697487521	입시·교과학원	동탄2동	경기도 화성시 동탄솔빛로 64
